Area,Bio_Pattern,Gender,BirthSeas,SubMorph,Morph,Yr,Seas,Time,Beg/Mid,Era,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
1,1,2,1,1,2,1969,1,1969,B,TIME,5880.97,5486.82,4670.49,9054.63,3883.38,3444.76,1772.42,1210.13,1258.99,845.586,405.615,254.672,158.708,99.8626,64.6706,41.9552,26.9337,17.1834,10.8743,7.2109,5.18917,4.05357,3.31801,2.69666,2.03656,1.45668,1.06092,0.809768,0.63637,0.501313,0.388231,0.295133,0.222385,0.167643,0.127272,0.0976938,0.0760933,0.0602052,0.048205,0.0389674,0.196169
1,1,2,1,1,2,1969,1,1969.5,M,TIME,5446.07,5081.06,4323.48,8313.49,3490.01,3018.7,1516,1013.67,1038.27,690.406,329.317,206.171,128.303,80.6777,52.2302,33.8794,21.7476,13.8743,8.78006,5.82209,4.18971,3.27282,2.67892,2.17725,1.64429,1.1761,0.856573,0.653793,0.513794,0.404751,0.313451,0.238285,0.179549,0.135352,0.102757,0.0788761,0.0614362,0.0486085,0.0389197,0.0314615,0.158383
1,1,2,1,1,2,1970,1,1970,B,TIME,6035.57,5043.33,4705.31,4002.26,7633,3136.48,2645.34,1296.68,849.099,856.254,563.704,267.37,166.906,103.722,65.1784,42.183,27.3581,17.5602,11.2025,7.08911,4.70077,3.38275,2.64245,2.16293,1.75788,1.32757,0.949562,0.691583,0.527861,0.414828,0.326788,0.253074,0.192387,0.144965,0.10928,0.0829637,0.063683,0.0496024,0.0392455,0.031423,0.153277
1,1,2,1,1,2,1970,1,1970.5,M,TIME,5589.23,4670.37,4355.56,3671.14,6829.85,2719.98,2221.98,1058.84,678.89,675.535,441.455,208.607,129.991,80.7148,50.7008,32.807,21.2752,13.6552,8.71114,5.51249,3.65528,2.63039,2.05472,1.68186,1.36689,1.03229,0.738358,0.537759,0.410452,0.32256,0.254103,0.196784,0.149595,0.112721,0.0849737,0.0645105,0.0495183,0.0385696,0.0305163,0.0244337,0.119184
1,1,2,1,1,2,1971,1,1971,B,TIME,5732.88,5175.9,4324.99,4031.81,3367.41,6111.21,2358.79,1866.38,864.62,542.801,532.958,345.717,162.758,101.241,62.8107,39.439,25.5151,16.5449,10.6187,6.77387,4.28651,2.84232,2.04536,1.59772,1.30778,1.06287,0.802689,0.574131,0.418149,0.319158,0.250815,0.197584,0.153015,0.116321,0.087649,0.0660734,0.0501617,0.0385041,0.0299907,0.0237287,0.111673
1,1,2,1,1,2,1971,1,1971.5,M,TIME,5308.93,4793.14,4003.44,3697.25,3012.62,5299.12,1978.34,1518.84,688.093,426.089,415.302,268.434,126.165,78.4192,48.6352,30.5331,19.7518,12.8073,8.21971,5.24346,3.31804,2.20013,1.58323,1.23673,1.0123,0.822719,0.621325,0.444408,0.323669,0.247045,0.194144,0.15294,0.118441,0.0900387,0.0678448,0.0511442,0.0388277,0.0298042,0.0232143,0.0183672,0.0864408
1,1,2,1,1,2,1972,1,1972,B,TIME,4924.06,4916.33,4438.68,3705.79,3390.45,2695.22,4594.94,1659.25,1236.01,547.608,334.473,323.62,208.427,97.7993,60.7421,37.6589,23.6383,15.2903,9.91407,6.36272,4.05882,2.56838,1.70304,1.22551,0.9573,0.783575,0.63683,0.480939,0.343996,0.250537,0.191226,0.150277,0.118384,0.0916796,0.0696946,0.0525153,0.0395882,0.0300546,0.0230699,0.0179691,0.0811268
1,1,2,1,1,2,1972,1,1972.5,M,TIME,4559.92,4552.76,4108.31,3392.09,3019.42,2323.61,3828.64,1340.12,975.299,425.892,258.106,248.774,159.935,74.9842,46.5542,28.8575,18.1121,11.7152,7.59588,4.87487,3.10969,1.96777,1.30478,0.938922,0.733429,0.60033,0.487902,0.368467,0.263549,0.191947,0.146506,0.115133,0.0906983,0.0702393,0.0533957,0.040234,0.0303301,0.023026,0.0176748,0.0137668,0.0621543
1,1,2,1,1,2,1973,1,1973,B,TIME,4174.11,4222.71,4216.08,3802.52,3104.95,2688.99,2003.23,3190.14,1082.37,769.579,331.23,199.175,191.238,122.726,57.4915,35.6803,22.1131,13.8778,8.97606,5.81974,3.73494,2.3825,1.50761,0.999655,0.719351,0.561912,0.459939,0.373802,0.282298,0.201916,0.147058,0.112244,0.0882083,0.0694875,0.053813,0.0409085,0.0308248,0.023237,0.0176411,0.0135413,0.0581661
1,1,2,1,1,2,1973,1,1973.5,M,TIME,3865.43,3910.44,3899.32,3469.52,2765.82,2330.24,1686.12,2620.83,875.702,617.852,265.049,159.176,152.762,98.0177,45.9141,28.4944,17.6594,11.0827,7.16821,4.6476,2.98269,1.90264,1.20396,0.798314,0.574467,0.448737,0.367302,0.298514,0.22544,0.161248,0.117439,0.0896367,0.0704422,0.055492,0.0429745,0.0326691,0.0246164,0.0185568,0.014088,0.010814,0.0464508
1,1,2,1,1,2,1974,1,1974,B,TIME,5296.96,3579.58,3621.25,3606.35,3165.68,2463.73,2019.35,1419.21,2153.12,708.496,496.038,212.091,127.21,122.027,78.2841,36.6681,22.7558,14.1027,8.85059,5.72447,3.71153,2.38195,1.51943,0.961472,0.637526,0.458763,0.358357,0.293324,0.23839,0.180034,0.128771,0.0937855,0.0715829,0.0562544,0.0443153,0.034319,0.0260892,0.0196584,0.0148193,0.0112505,0.045731
1,1,2,1,1,2,1974,1,1974.5,M,TIME,4905.24,3314.86,3346.83,3265.88,2773.14,2083.85,1647.61,1123.99,1673.46,545.451,380.329,162.361,97.3263,93.3414,59.8766,28.0452,17.4043,10.7861,6.76914,4.37821,2.83866,1.82177,1.16209,0.735354,0.487593,0.350872,0.274079,0.22434,0.182326,0.137694,0.0984865,0.0717291,0.0547481,0.0430245,0.0338933,0.0262479,0.0199536,0.0150351,0.0113341,0.00860464,0.034976
1,1,2,1,1,2,1975,1,1975,B,TIME,5404.32,4542.5,3069.72,3093.21,2957.55,2429.27,1762.54,1344.3,890.176,1300.65,419.928,291.612,124.291,74.4627,71.3989,45.7973,21.45,13.3113,8.24951,5.1772,3.34856,2.17107,1.39333,0.888795,0.562415,0.372922,0.268354,0.209622,0.17158,0.139447,0.105311,0.0753245,0.0548599,0.0418725,0.0329061,0.0259223,0.0200749,0.0152609,0.0114992,0.00866856,0.0333314
1,1,2,1,1,2,1975,1,1975.5,M,TIME,5004.66,4206.57,2837.14,2800.7,2585.75,2044.45,1426.2,1053.03,683.162,987.911,317.544,220.136,93.7679,56.1634,53.848,34.5386,16.1766,10.0387,6.22133,3.90436,2.52529,1.6373,1.05077,0.670278,0.424141,0.281236,0.202377,0.158084,0.129396,0.105163,0.0794195,0.0568054,0.0413722,0.0315778,0.0248158,0.0195491,0.0151393,0.0115089,0.00867202,0.00653732,0.0251366
1,1,2,1,1,2,1976,1,1976,B,TIME,6748.73,4634.56,3895.49,2622.19,2535.86,2260.7,1720.58,1154.03,824.866,524.289,750.369,240.123,166.179,70.7404,42.3612,40.6114,26.0476,12.1996,7.57064,4.69178,2.94445,1.90443,1.23476,0.792428,0.505485,0.319862,0.212092,0.152621,0.119218,0.0975827,0.0793075,0.0598935,0.0428393,0.0312005,0.0238141,0.0187146,0.0147428,0.0114172,0.00867933,0.00653993,0.0238866
1,1,2,1,1,2,1976,1,1976.5,M,TIME,6249.65,4291.83,3598.55,2363.62,2205.19,1902.87,1403.74,917.938,645.766,407.196,580.811,185.622,128.401,54.6495,32.7235,31.3711,20.1208,9.42366,5.84799,3.6242,2.27446,1.47109,0.953794,0.612115,0.390465,0.247079,0.163831,0.117893,0.0920905,0.0753782,0.0612615,0.0462651,0.0330914,0.0241009,0.0183953,0.0144562,0.0113881,0.00881927,0.00670439,0.0050518,0.0184513
1,1,2,1,1,2,1977,1,1977,B,TIME,5778.18,5787.48,3974.44,3324.25,2130.56,1917.64,1601.68,1145.25,730.143,505.553,316.254,449.567,143.491,99.2108,42.2186,25.2785,24.2332,15.5425,7.27938,4.51732,2.79954,1.75692,1.13635,0.736763,0.472832,0.301616,0.190858,0.126552,0.091067,0.0711358,0.0582263,0.0473217,0.0357377,0.0255616,0.0186169,0.0142096,0.0111668,0.00879681,0.00681249,0.00517884,0.0181551
1,1,2,1,1,2,1977,1,1977.5,M,TIME,5350.87,5359.49,3673.89,3017.76,1880.91,1643.51,1329.54,925.412,580.09,398.29,248.273,352.457,112.442,77.7302,33.0757,19.8036,18.9845,12.1762,5.70272,3.5389,2.19317,1.37638,0.890224,0.577185,0.370419,0.236288,0.149519,0.0991419,0.0713424,0.0557282,0.0456148,0.0370721,0.0279971,0.0200251,0.0145846,0.0111318,0.00874811,0.00689147,0.00533694,0.00405713,0.0142228
1,1,2,1,1,2,1978,1,1978,B,TIME,4505.44,4955.17,4963.15,3396.07,2739.53,1660.51,1408.56,1103.65,747.777,460.875,313.784,194.905,276.324,88.1119,60.9005,25.9127,15.5146,14.8727,9.53891,4.46756,2.7724,1.71815,1.07826,0.697407,0.45217,0.290188,0.185109,0.117134,0.0776683,0.05589,0.0436577,0.0357349,0.0290425,0.0219331,0.0156878,0.0114256,0.00872075,0.00685332,0.00539881,0.00418099,0.0143206
1,1,2,1,1,2,1978,1,1978.5,M,TIME,4172.26,4588.73,4586.6,3070,2381.52,1380.65,1117.38,841.951,556.639,338.893,229.539,142.295,201.594,64.2662,44.4149,18.8975,11.3142,10.8461,6.95635,3.25801,2.0218,1.25297,0.786333,0.508589,0.329748,0.211622,0.134992,0.0854208,0.0566402,0.0407582,0.0318377,0.0260599,0.0211795,0.0159949,0.0114404,0.00833223,0.00635967,0.00499783,0.00393713,0.00304902,0.0104434
1,1,2,1,1,2,1979,1,1979,B,TIME,4648.57,3863.71,4249.38,4238.63,2775.24,2070.3,1147.96,886.382,642.306,414.357,249.197,167.912,103.886,147.074,46.8739,32.3919,13.7815,8.2511,7.90966,5.07299,2.37593,1.47441,0.913741,0.57344,0.370893,0.240472,0.154327,0.0984442,0.0622938,0.0413053,0.0297232,0.0232179,0.0190044,0.0154453,0.0116644,0.00834302,0.00607634,0.00463784,0.00364471,0.00287118,0.00983945
1,1,2,1,1,2,1979,1,1979.5,M,TIME,4304.8,3577.98,3926.01,3817.46,2382.15,1681.41,880.446,648.551,456.308,290.067,173.364,116.538,72.0398,101.957,32.4911,22.4518,9.55224,5.71895,5.48228,3.51615,1.64678,1.02193,0.633323,0.397456,0.257069,0.166673,0.106965,0.0682325,0.0431764,0.028629,0.0206014,0.0160925,0.0131721,0.0107052,0.00808467,0.00578262,0.00421156,0.00321452,0.00252618,0.00199004,0.0068198
1,1,2,1,1,2,1980,1,1980,B,TIME,5241.97,3986.46,3313.38,3627.25,3438.13,2044.73,1365.57,675.272,474.533,324.171,203.059,120.608,80.8824,49.9559,70.6805,22.5215,15.5621,6.62084,3.96389,3.79983,2.43708,1.1414,0.70831,0.438962,0.275481,0.178177,0.115522,0.0741386,0.0472926,0.0299259,0.019843,0.014279,0.0111539,0.00912969,0.0074199,0.00560355,0.00400798,0.00291907,0.00222801,0.00175091,0.00610617
1,1,2,1,1,2,1980,1,1980.5,M,TIME,4854.32,3691.65,3059.18,3247.94,2931.9,1659.1,1053.87,500.082,342.411,230.873,143.81,85.2329,57.1143,35.2659,49.8909,15.8965,10.9841,4.67312,2.79778,2.68199,1.72013,0.80562,0.499936,0.309826,0.194438,0.12576,0.0815374,0.0523281,0.0333798,0.0211221,0.0140055,0.0100783,0.00787256,0.00644387,0.00523707,0.00395507,0.00282889,0.00206032,0.00157256,0.00123582,0.00430982
1,1,2,1,1,2,1981,1,1981,B,TIME,4570.93,4495.34,3418.65,2824.48,2908.29,2500.2,1346.2,813.312,370.343,247.075,164.427,101.849,60.2337,40.3307,24.8956,35.2163,11.2204,7.75283,3.29838,1.97472,1.89299,1.21409,0.568619,0.352862,0.21868,0.137237,0.0887631,0.0575503,0.0369339,0.0235599,0.0149083,0.00988527,0.00711343,0.00555656,0.00454817,0.0036964,0.00279154,0.00199667,0.0014542,0.00110994,0.00391419
1,1,2,1,1,2,1981,1,1981.5,M,TIME,4232.91,4162.9,3157.22,2533.04,2476.11,2015.19,1027.78,594.232,263.331,173.354,114.729,70.919,41.9111,28.0553,17.3166,24.4946,7.80419,5.39237,2.29413,1.37349,1.31664,0.844442,0.395493,0.245427,0.152099,0.0954529,0.0617375,0.040028,0.0256887,0.0163867,0.0103692,0.00687552,0.00494761,0.00386476,0.0031634,0.00257096,0.0019416,0.00138875,0.00101144,0.000771996,0.00272244
1,1,2,1,1,2,1982,1,1982,B,TIME,3863.11,3919.88,3855.04,2915.78,2271.67,2108.15,1624.26,784.672,434.166,187.24,121.63,80.0522,49.3818,29.1621,19.5162,12.0449,17.0372,5.42811,3.75058,1.59565,0.955304,0.915763,0.587336,0.275078,0.170702,0.105789,0.0663905,0.0429404,0.0278408,0.0178673,0.0113974,0.00721209,0.00478214,0.00344122,0.00268806,0.00220024,0.00178818,0.00135045,0.000965916,0.00070349,0.00243049
1,1,2,1,1,2,1982,1,1982.5,M,TIME,3577.43,3630,3563,2638.37,1968.62,1712.09,1217.1,548.234,290.254,122.477,78.8393,51.7129,31.8618,18.8079,12.585,7.76671,10.9855,3.5,2.41833,1.02885,0.615967,0.590471,0.378706,0.177366,0.110066,0.0682114,0.0428076,0.0276873,0.0179513,0.0115206,0.00734889,0.00465025,0.00308345,0.00221884,0.00173322,0.00141868,0.00115299,0.000870746,0.000622807,0.000453599,0.00156714
1,1,2,1,1,2,1983,1,1983,B,TIME,4475.49,3312.87,3361.55,3293.09,2387.36,1706,1390.44,912.01,383.039,194.045,80.1136,51.103,33.406,20.5577,12.13,8.11538,5.00806,7.08341,2.25677,1.55931,0.663392,0.397167,0.380728,0.244184,0.114363,0.0709691,0.0439817,0.0276017,0.0178524,0.0115747,0.00742828,0.00473845,0.00299841,0.00198816,0.00143068,0.00111755,0.000914743,0.000743431,0.000561444,0.000401576,0.00130294
1,1,2,1,1,2,1983,1,1983.5,M,TIME,4144.53,3067.87,3107.91,2983.15,2032.91,1335.84,1016.48,641.614,265.266,133.703,55.1255,35.152,22.9772,14.1397,8.34304,5.58176,3.44454,4.87197,1.5522,1.0725,0.456281,0.273172,0.261865,0.16795,0.0786589,0.0488125,0.0302506,0.0189844,0.0122789,0.00796109,0.00510917,0.00325911,0.0020623,0.00136746,0.000984019,0.000768654,0.00062916,0.000511332,0.000386161,0.000276204,0.000896164
1,1,2,1,1,2,1984,1,1984,B,TIME,6931.15,3838.04,2840.99,2873.4,2702.38,1731.09,1046,743.091,451.386,183.705,92.1252,37.9313,24.1799,15.8041,9.72532,5.73835,3.83914,2.36916,3.35094,1.06761,0.737663,0.31383,0.187888,0.18011,0.115516,0.0541016,0.0335733,0.0208064,0.0130575,0.0084454,0.00547564,0.00351409,0.00224161,0.00141845,0.000940537,0.000676809,0.00052868,0.000432737,0.000351694,0.000265602,0.000806355
1,1,2,1,1,2,1984,1,1984.5,M,TIME,6418.58,3554.2,2626.96,2608.81,2328.66,1397.11,802.638,554.882,333.386,135.209,67.7421,27.8857,17.7753,11.6179,7.14924,4.21836,2.82221,1.74161,2.46333,0.784815,0.542268,0.230702,0.138119,0.132402,0.0849176,0.0397709,0.0246802,0.0152951,0.00959878,0.00620835,0.00402523,0.00258326,0.00164785,0.00104273,0.000691403,0.000497533,0.000388641,0.000318112,0.000258536,0.000195248,0.000592765
1,1,2,1,1,2,1985,1,1985,B,TIME,4192.15,5943.92,3291.35,2429.05,2368.57,2006.62,1127.57,615.898,414.342,246.233,99.5154,49.8126,20.5006,13.0671,8.5405,5.25553,3.10098,2.07465,1.28028,1.81083,0.57693,0.39863,0.169592,0.101534,0.0973309,0.0624243,0.0292363,0.0181428,0.0112437,0.00705621,0.00456385,0.00295901,0.001899,0.00121136,0.000766526,0.000508262,0.000365744,0.000285696,0.000233849,0.000190054,0.000579281
1,1,2,1,1,2,1985,1,1985.5,M,TIME,3882.14,5504.34,3041.94,2197.87,2033.78,1624.91,874.957,467.206,311.454,184.55,74.5275,37.2979,15.3494,9.78364,6.39447,3.93493,2.32178,1.55334,0.958576,1.35581,0.43196,0.298463,0.126978,0.0760205,0.0728738,0.0467385,0.0218898,0.013584,0.00841839,0.00528315,0.00341706,0.00221548,0.00142182,0.000906971,0.000573915,0.000380547,0.000273841,0.000213907,0.000175088,0.000142298,0.000433721
1,1,2,1,1,2,1986,1,1986,B,TIME,2429.87,3595.05,5097.26,2811.44,1988.7,1746.32,1315.8,678.935,354.412,234.115,138.319,55.814,27.9273,11.4926,7.32526,4.78769,2.94617,1.73837,1.16302,0.717708,1.01513,0.323419,0.223466,0.0950711,0.0569183,0.0545623,0.0349942,0.0163894,0.0101706,0.00630304,0.00395561,0.00255843,0.00165878,0.00106455,0.00067907,0.000429703,0.000284924,0.000205031,0.000160157,0.000131092,0.000431278
1,1,2,1,1,2,1986,1,1986.5,M,TIME,2250.18,3329.18,4712.61,2545.54,1695.25,1384.26,988.303,495.575,255.745,168.321,99.3488,40.0796,20.0533,8.25221,5.25985,3.43776,2.11548,1.24822,0.835098,0.515344,0.728904,0.232228,0.160458,0.068265,0.0408697,0.039178,0.0251273,0.0117683,0.00730293,0.00452585,0.0028403,0.00183706,0.00119107,0.000764392,0.000487601,0.000308545,0.000204588,0.000147221,0.000115,9.41E-05,0.000309676
1,1,2,1,1,2,1987,1,1987,B,TIME,3189.38,2083.77,3082.97,4356.99,2304.79,1445.1,1097.27,742.319,361.736,184.546,121.017,71.3583,28.7808,14.3993,5.92546,3.7768,2.46846,1.519,0.896275,0.599636,0.370039,0.523384,0.16675,0.115216,0.0490172,0.0293462,0.0281315,0.0180425,0.00845013,0.00524381,0.00324975,0.00203945,0.00131909,0.000855241,0.000548866,0.000350118,0.000221548,0.000146902,0.000105711,8.26E-05,0.000289949
1,1,2,1,1,2,1987,1,1987.5,M,TIME,2953.52,1929.66,2847.61,3913.39,1924.89,1102.77,778.692,505.508,242.114,122.82,80.4155,47.3997,19.116,9.56375,3.93555,2.50846,1.63949,1.00888,0.595284,0.398264,0.245771,0.347619,0.110751,0.0765235,0.032556,0.019491,0.0186843,0.0119834,0.00561238,0.00348282,0.00215841,0.00135456,0.000876106,0.000568031,0.000364544,0.00023254,0.000147147,9.76E-05,7.02E-05,5.48E-05,0.000192577
1,1,2,1,1,2,1988,1,1988,B,TIME,4995.96,2735.11,1786.95,2630.22,3514.96,1607.6,841.543,552.607,344.244,162.05,81.7404,53.4359,31.4852,12.6967,6.35205,2.6139,1.66606,1.08891,0.670077,0.395374,0.264517,0.163235,0.23088,0.0735582,0.0508251,0.0216229,0.0129455,0.0124096,0.00795906,0.00372761,0.0023132,0.00143356,0.000899663,0.000581889,0.000377272,0.000242121,0.000154447,9.77E-05,6.48E-05,4.66E-05,0.000164331
1,1,2,1,1,2,1988,1,1988.5,M,TIME,4626.5,2532.83,1651.23,2367.78,2935.06,1218.53,590.148,370.946,226.916,106.187,53.4761,34.9452,20.5884,8.3023,4.15355,1.70921,1.08942,0.712028,0.438156,0.258531,0.172965,0.106738,0.15097,0.0480989,0.033234,0.014139,0.00846491,0.00811453,0.00520435,0.00243744,0.00151258,0.00093739,0.00058828,0.000380491,0.000246694,0.00015832,0.000100992,6.39E-05,4.24E-05,3.05E-05,0.000107455
1,1,2,1,1,2,1989,1,1989,B,TIME,6402.55,4284.37,2345.51,1525.82,2131.53,2450.83,923.621,413.853,249.004,149.577,69.5819,34.9851,22.8529,13.4629,5.42882,2.71596,1.11763,0.71236,0.465587,0.286506,0.16905,0.1131,0.0697947,0.0987178,0.0314514,0.0217313,0.00924535,0.00553512,0.005306,0.00340307,0.00159382,0.000989059,0.00061295,0.00038467,0.000248799,0.000161311,0.000103524,6.60E-05,4.18E-05,2.77E-05,9.02E-05
1,1,2,1,1,2,1989,1,1989.5,M,TIME,5929.07,3967.51,2167.05,1370.26,1763.99,1829.74,635.86,272.342,160.826,96.0214,44.5945,22.4127,14.6391,8.62385,3.47749,1.73974,0.715911,0.456309,0.298237,0.183524,0.108287,0.0724474,0.0447077,0.0632347,0.0201465,0.0139202,0.0059222,0.00354558,0.00339882,0.00217987,0.00102094,0.000633552,0.000392631,0.000246404,0.000159371,0.000103329,6.63E-05,4.23E-05,2.68E-05,1.77E-05,5.78E-05
1,1,2,1,1,2,1990,1,1990,B,TIME,6449.75,5490.61,3674.09,2002.17,1230.56,1459.83,1366.05,437.754,179.219,103.873,61.6413,28.5803,14.3584,9.37746,5.52413,2.22755,1.11441,0.458584,0.292294,0.191039,0.117558,0.0693644,0.0464069,0.028638,0.0405056,0.0129051,0.00891675,0.00379353,0.00227116,0.00217715,0.00139634,0.000653971,0.000405828,0.000251504,0.000157837,0.000102087,6.62E-05,4.25E-05,2.71E-05,1.71E-05,4.84E-05
1,1,2,1,1,2,1990,1,1990.5,M,TIME,5972.79,5084.55,3394.8,1801.44,1027.35,1109.11,962.911,295.841,119.01,68.5819,40.6346,18.8333,9.4608,6.17873,3.63978,1.4677,0.73427,0.302155,0.192589,0.125873,0.0774577,0.0457033,0.0305769,0.0188692,0.0266886,0.00850298,0.00587513,0.00249951,0.00149644,0.00143449,0.000920029,0.000430893,0.000267395,0.000165713,0.000103997,6.73E-05,4.36E-05,2.80E-05,1.79E-05,1.13E-05,3.19E-05
1,1,2,1,1,2,1991,1,1991,B,TIME,4532.38,5531.09,4708.51,3136.74,1620.84,857.699,842.645,678.744,199.934,79.0288,45.2808,26.7868,12.4104,6.23376,4.07111,2.39821,0.967051,0.483801,0.199086,0.126894,0.0829361,0.0510359,0.0301133,0.0201467,0.0124327,0.0175848,0.0056025,0.00387105,0.00164689,0.000985982,0.000945169,0.000606195,0.00028391,0.000176183,0.000109186,6.85E-05,4.43E-05,2.87E-05,1.84E-05,1.18E-05,2.84E-05
1,1,2,1,1,2,1991,1,1991.5,M,TIME,4197.21,5122.03,4350.52,2811.22,1322.11,619.548,552.463,421.308,121.282,47.578,27.204,16.085,7.45136,3.74273,2.44427,1.43987,0.58061,0.29047,0.11953,0.0761863,0.0497942,0.0306416,0.0180798,0.012096,0.00746449,0.0105578,0.0033637,0.00232415,0.000988782,0.000591976,0.000567472,0.000363955,0.000170457,0.000105779,6.56E-05,4.11E-05,2.66E-05,1.73E-05,1.11E-05,7.06E-06,1.71E-05
1,1,2,1,1,2,1992,1,1992,B,TIME,2548.23,3886.82,4743.23,4019.75,2519.48,1078.44,447.523,362.212,261.513,73.5708,28.6435,16.3438,9.65874,4.47389,2.24713,1.46752,0.864487,0.348594,0.174396,0.0717648,0.0457417,0.0298961,0.018397,0.010855,0.00726232,0.00448162,0.00633881,0.00201954,0.0013954,0.000593657,0.000355418,0.000340706,0.000218516,0.000102341,6.35E-05,3.94E-05,2.47E-05,1.60E-05,1.04E-05,6.65E-06,1.45E-05
1,1,2,1,1,2,1992,1,1992.5,M,TIME,2359.79,3599.36,4381.88,3605.89,2073.48,792.14,299.318,229.583,162.042,45.2479,17.5805,10.0264,5.92464,2.7442,1.37834,0.900145,0.530256,0.213819,0.106971,0.0440188,0.0280569,0.0183375,0.0112843,0.00665818,0.00445453,0.00274892,0.00388808,0.00123874,0.000855906,0.000364135,0.000218005,0.000208981,0.000134032,6.28E-05,3.90E-05,2.41E-05,1.52E-05,9.80E-06,6.35E-06,4.08E-06,8.89E-06
1,1,2,1,1,2,1993,1,1993,B,TIME,4891.23,2185.28,3333.17,4048.05,3234.64,1706.43,581.848,200.194,145.518,100.406,27.8287,10.7904,6.15083,3.63416,1.68324,0.845441,0.552128,0.325246,0.131152,0.0656132,0.0270001,0.0172094,0.0112478,0.00692149,0.00408397,0.0027323,0.00168612,0.00238485,0.000759812,0.000524992,0.000223352,0.000133719,0.000128184,8.22E-05,3.85E-05,2.39E-05,1.48E-05,9.29E-06,6.01E-06,3.90E-06,7.95E-06
1,1,2,1,1,2,1993,1,1993.5,M,TIME,4529.52,2023.67,3085.43,3706.21,2786.75,1294.46,386.172,121.963,85.2993,58.0645,16.0285,6.20817,3.53781,2.09012,0.968064,0.486226,0.317536,0.187054,0.0754271,0.037735,0.0155281,0.00989736,0.00646876,0.00398064,0.00234875,0.00157138,0.000969711,0.00137156,0.000436978,0.00030193,0.000128453,7.69E-05,7.37E-05,4.73E-05,2.21E-05,1.37E-05,8.52E-06,5.34E-06,3.46E-06,2.24E-06,4.57E-06
1,1,2,1,1,2,1994,1,1994,B,TIME,6006.71,4194.56,1874.02,2856.1,3393.23,2400.87,981.955,256.302,74.3031,50.0005,33.5783,9.23191,3.57182,2.03486,1.20209,0.556752,0.279636,0.18262,0.107577,0.0433791,0.0217019,0.00893042,0.0056921,0.00372027,0.00228932,0.00135079,0.000903724,0.000557694,0.000788803,0.000251312,0.000173644,7.39E-05,4.42E-05,4.24E-05,2.72E-05,1.27E-05,7.90E-06,4.90E-06,3.07E-06,1.99E-06,3.92E-06
1,1,2,1,1,2,1994,1,1994.5,M,TIME,5562.51,3884.37,1734.77,2618.13,2959.21,1897.53,702.589,172.352,48.6176,32.4087,21.7041,5.96282,2.30656,1.31398,0.776221,0.359507,0.180567,0.117921,0.0694646,0.0280108,0.0140134,0.00576655,0.0036755,0.00240225,0.00147826,0.000872235,0.000583552,0.000360114,0.000509345,0.000162277,0.000112125,4.77E-05,2.86E-05,2.74E-05,1.76E-05,8.22E-06,5.10E-06,3.16E-06,1.98E-06,1.28E-06,2.53E-06
1,1,2,1,1,2,1995,1,1995,B,TIME,3656.44,5151.16,3597.11,1605.86,2399.99,2580.7,1499.71,502.702,115.899,31.8112,21.0062,14.029,3.85134,1.4895,0.848481,0.501225,0.232141,0.116596,0.076144,0.0448547,0.0180871,0.0090487,0.00372358,0.00237334,0.00155118,0.000954541,0.000563219,0.000376811,0.000232532,0.000328894,0.000104785,7.24E-05,3.08E-05,1.84E-05,1.77E-05,1.13E-05,5.31E-06,3.30E-06,2.04E-06,1.28E-06,2.46E-06
1,1,2,1,1,2,1995,1,1995.5,M,TIME,3386.05,4770.22,3330,1473.95,2108.08,2078.09,1105.78,350.745,78.9098,21.4755,14.1457,9.44085,2.59132,1.00214,0.570855,0.337221,0.156183,0.0784446,0.0512291,0.0301779,0.0121689,0.00608789,0.00250519,0.00159677,0.00104362,0.000642208,0.000378929,0.000253516,0.000156446,0.000221278,7.05E-05,4.87E-05,2.07E-05,1.24E-05,1.19E-05,7.63E-06,3.57E-06,2.22E-06,1.37E-06,8.62E-07,1.66E-06
1,1,2,1,1,2,1996,1,1996,B,TIME,4442.51,3135.64,4417.46,3082.72,1352.87,1851.67,1673.37,815.326,244.722,53.7256,14.498,9.52582,6.35326,1.74354,0.674248,0.384069,0.22688,0.105079,0.052777,0.0344665,0.0203035,0.00818712,0.00409589,0.00168547,0.00107429,0.000702141,0.000432072,0.000254941,0.000170563,0.000105256,0.000148874,4.74E-05,3.28E-05,1.39E-05,8.35E-06,8.00E-06,5.13E-06,2.40E-06,1.49E-06,9.24E-07,1.70E-06
1,1,2,1,1,2,1996,1,1996.5,M,TIME,4113.98,2903.76,4089.23,2826.95,1183.89,1480.16,1223.07,564.327,165.463,36.0393,9.70314,6.37157,4.24887,1.16598,0.450893,0.256839,0.151722,0.0702694,0.0352936,0.0230489,0.0135775,0.00547498,0.00273905,0.00112713,0.000718413,0.000469543,0.00028894,0.000170487,0.000114061,7.04E-05,9.96E-05,3.17E-05,2.19E-05,9.32E-06,5.58E-06,5.35E-06,3.43E-06,1.61E-06,9.97E-07,6.18E-07,1.13E-06
